date,region,country,category,subcategory,segment,quantity,unit_price,revenue,cost,profit,profit_margin
2022-04-16,Asia Pacific,Australia,Clothing,Outerwear,Home Office,4,28.1,112.4,62.9,49.5,0.4404
2022-11-10,Europe,United Kingdom,Electronics,Audio,Corporate,1,296.36,296.36,237.0,59.36,0.2003
2023-07-12,Latin America,Brazil,Office Supplies,Paper,Consumer,2,421.63,843.26,643.53,199.73,0.2369
2023-03-29,Asia Pacific,China,Clothing,Shoes,Home Office,3,431.28,1293.84,741.51,552.33,0.4269
2022-04-24,Asia Pacific,China,Office Supplies,Paper,Home Office,3,325.52,976.56,662.59,313.97,0.3215
2024-05-26,Asia Pacific,India,Furniture,Desks,Home Office,2,295.98,591.96,456.22,135.74,0.2293
2023-09-24,Latin America,Chile,Furniture,Desks,Consumer,5,423.23,2116.15,881.73,1234.42,0.5833
2023-01-26,Asia Pacific,Japan,Electronics,Accessories,Consumer,5,71.13,355.65,161.9,193.75,0.5448
2024-05-15,Asia Pacific,India,Electronics,Audio,Consumer,3,341.03,1023.09,502.49,520.6,0.5089
2022-06-15,North America,United States,Electronics,Computers,Corporate,4,383.34,1533.36,695.32,838.04,0.5465
2024-09-20,Latin America,Argentina,Electronics,Computers,Consumer,1,309.92,309.92,245.81,64.11,0.2069
2023-05-14,North America,Canada,Office Supplies,Pens,Consumer,4,271.67,1086.68,768.61,318.07,0.2927
2022-01-27,Europe,France,Clothing,Pants,Consumer,2,262.34,524.68,265.33,259.35,0.4943
2022-11-11,Asia Pacific,India,Office Supplies,Labels,Home Office,4,212.83,851.32,521.51,329.81,0.3874
2023-11-15,North America,United States,Electronics,Audio,Home Office,5,332.22,1661.1,1276.22,384.88,0.2317
2023-03-17,North America,Canada,Clothing,Outerwear,Consumer,1,428.09,428.09,217.39,210.7,0.4922
2023-11-14,Latin America,Brazil,Electronics,Accessories,Corporate,5,483.65,2418.25,1656.43,761.82,0.315
2023-07-15,North America,Canada,Electronics,Audio,Home Office,1,478.03,478.03,243.05,234.98,0.4916
2024-04-12,North America,Mexico,Office Supplies,Binders,Consumer,4,55.67,222.68,89.4,133.28,0.5985
2024-04-12,Asia Pacific,India,Furniture,Desks,Corporate,4,272.8,1091.2,594.5,496.7,0.4552
2023-10-05,Asia Pacific,Japan,Clothing,Pants,Corporate,4,218.52,874.08,475.7,398.38,0.4558
2023-12-23,North America,United States,Furniture,Storage,Corporate,2,124.17,248.34,179.01,69.33,0.2792
2022-07-29,Latin America,Argentina,Furniture,Desks,Corporate,3,260.08,780.24,408.76,371.48,0.4761
2022-08-09,Latin America,Brazil,Office Supplies,Labels,Consumer,5,263.2,1316.0,739.01,576.99,0.4384
2023-11-18,North America,Mexico,Office Supplies,Pens,Consumer,1,332.55,332.55,143.94,188.61,0.5672
2023-02-13,North America,Mexico,Furniture,Storage,Corporate,1,409.46,409.46,318.76,90.7,0.2215
2022-01-10,Europe,Spain,Office Supplies,Labels,Consumer,3,160.29,480.87,380.47,100.4,0.2088
2023-01-28,Latin America,Argentina,Furniture,Tables,Home Office,1,246.47,246.47,136.08,110.39,0.4479
2024-04-14,Europe,Germany,Office Supplies,Binders,Home Office,5,494.69,2473.45,1912.47,560.98,0.2268
2023-07-14,Europe,United Kingdom,Furniture,Storage,Home Office,4,159.16,636.64,389.04,247.6,0.3889
2023-09-22,Latin America,Chile,Electronics,Accessories,Consumer,5,243.57,1217.85,767.1,450.75,0.3701
2024-05-09,North America,Mexico,Clothing,Outerwear,Corporate,3,225.25,675.75,429.71,246.04,0.3641
2022-04-24,Latin America,Brazil,Furniture,Storage,Corporate,2,171.11,342.22,148.71,193.51,0.5655
2022-03-18,Asia Pacific,Australia,Office Supplies,Binders,Consumer,5,449.97,2249.85,1496.17,753.68,0.335
2023-08-16,North America,Canada,Furniture,Desks,Consumer,3,278.1,834.3,335.74,498.56,0.5976
2024-05-22,North America,Mexico,Clothing,Shirts,Home Office,4,133.44,533.76,407.82,125.94,0.2359
2023-09-16,Asia Pacific,Australia,Furniture,Tables,Corporate,3,423.14,1269.42,517.96,751.46,0.592
2024-01-07,Latin America,Brazil,Office Supplies,Labels,Home Office,1,196.0,196.0,152.5,43.5,0.2219
2022-06-06,Asia Pacific,India,Furniture,Tables,Corporate,4,448.83,1795.32,1089.91,705.41,0.3929
2022-01-15,North America,United States,Office Supplies,Paper,Home Office,4,258.35,1033.4,419.81,613.59,0.5938
2022-01-12,Latin America,Brazil,Office Supplies,Labels,Home Office,1,331.92,331.92,172.48,159.44,0.4804
2023-12-08,North America,Canada,Office Supplies,Paper,Corporate,5,430.0,2150.0,1420.3,729.7,0.3394
2023-11-01,Europe,Italy,Clothing,Pants,Corporate,5,27.78,138.9,104.01,34.89,0.2512
2022-12-25,Latin America,Colombia,Electronics,Phones,Home Office,3,128.21,384.63,233.93,150.7,0.3918
2022-05-21,Latin America,Chile,Furniture,Desks,Home Office,2,489.73,979.46,647.28,332.18,0.3391
2022-02-17,North America,Canada,Electronics,Audio,Home Office,4,144.98,579.92,310.93,268.99,0.4638
2023-04-29,North America,Mexico,Electronics,Accessories,Home Office,1,138.24,138.24,94.73,43.51,0.3147
2022-09-12,North America,Mexico,Electronics,Accessories,Consumer,2,35.85,71.7,33.77,37.93,0.529
2024-02-13,Europe,Germany,Clothing,Pants,Consumer,2,393.26,786.52,384.45,402.07,0.5112
2024-05-23,Asia Pacific,China,Office Supplies,Pens,Consumer,4,446.4,1785.6,951.33,834.27,0.4672
2022-04-09,Asia Pacific,India,Furniture,Storage,Consumer,3,423.24,1269.72,591.34,678.38,0.5343
2024-01-20,Asia Pacific,South Korea,Furniture,Chairs,Corporate,2,481.08,962.16,601.67,360.49,0.3747
2023-01-24,Asia Pacific,Australia,Electronics,Computers,Home Office,3,406.58,1219.74,774.49,445.25,0.365
2023-08-30,Europe,Spain,Electronics,Accessories,Consumer,1,308.93,308.93,200.45,108.48,0.3511
2024-07-27,Europe,Spain,Office Supplies,Paper,Home Office,3,53.96,161.88,107.15,54.73,0.3381
2023-05-12,North America,Canada,Office Supplies,Paper,Consumer,5,311.32,1556.6,678.07,878.53,0.5644
2023-02-14,Latin America,Chile,Clothing,Outerwear,Home Office,1,487.0,487.0,385.32,101.68,0.2088
2022-11-17,Asia Pacific,Australia,Furniture,Desks,Consumer,1,212.24,212.24,130.74,81.5,0.384
2023-01-11,Europe,Germany,Office Supplies,Pens,Corporate,4,308.52,1234.08,797.72,436.36,0.3536
2023-10-16,Asia Pacific,Australia,Furniture,Tables,Corporate,1,324.07,324.07,165.76,158.31,0.4885
2024-09-22,Asia Pacific,Japan,Office Supplies,Labels,Corporate,3,205.09,615.27,323.55,291.72,0.4741
2022-11-29,Asia Pacific,India,Furniture,Tables,Corporate,4,209.84,839.36,452.27,387.09,0.4612
2024-07-18,North America,United States,Electronics,Phones,Consumer,2,72.53,145.06,62.17,82.89,0.5714
2023-04-05,Latin America,Chile,Furniture,Storage,Consumer,1,157.64,157.64,109.53,48.11,0.3052
2023-03-16,Asia Pacific,Australia,Office Supplies,Labels,Corporate,5,258.18,1290.9,884.09,406.81,0.3151
2023-04-19,Latin America,Argentina,Furniture,Storage,Consumer,3,435.12,1305.36,634.47,670.89,0.514
2023-01-29,Asia Pacific,Japan,Office Supplies,Pens,Consumer,3,40.95,122.85,58.76,64.09,0.5217
2023-08-10,Latin America,Colombia,Electronics,Accessories,Home Office,5,323.76,1618.8,1171.49,447.31,0.2763
2022-11-07,Asia Pacific,India,Electronics,Audio,Corporate,3,213.46,640.38,283.15,357.23,0.5578
2022-04-06,North America,United States,Furniture,Chairs,Consumer,2,446.18,892.36,612.42,279.94,0.3137
2023-03-06,Asia Pacific,Australia,Electronics,Computers,Consumer,4,302.19,1208.76,592.03,616.73,0.5102
2023-01-27,Europe,Italy,Office Supplies,Binders,Consumer,3,488.33,1464.99,1134.18,330.81,0.2258
2024-04-18,Europe,Germany,Clothing,Pants,Consumer,3,139.4,418.2,201.22,216.98,0.5188
2024-08-30,North America,Canada,Electronics,Audio,Corporate,1,419.02,419.02,233.44,185.58,0.4429
2024-06-21,Latin America,Brazil,Electronics,Phones,Home Office,3,383.16,1149.48,505.96,643.52,0.5598
2023-01-01,Latin America,Chile,Furniture,Tables,Consumer,4,103.19,412.76,223.77,188.99,0.4579
2023-07-05,Latin America,Brazil,Furniture,Tables,Home Office,4,413.0,1652.0,1032.59,619.41,0.3749
2023-01-21,North America,United States,Office Supplies,Labels,Consumer,5,232.95,1164.75,547.89,616.86,0.5296
2022-07-25,Asia Pacific,Australia,Office Supplies,Binders,Consumer,4,483.84,1935.36,1501.28,434.08,0.2243
2024-08-19,Latin America,Argentina,Clothing,Shirts,Consumer,2,171.57,343.14,176.26,166.88,0.4863
2023-04-22,North America,Mexico,Clothing,Shirts,Home Office,3,16.1,48.3,32.76,15.54,0.3217
2024-06-13,Latin America,Colombia,Furniture,Chairs,Home Office,1,444.59,444.59,289.46,155.13,0.3489
2023-08-18,Latin America,Chile,Clothing,Shirts,Consumer,2,481.98,963.96,417.77,546.19,0.5666
2022-01-18,North America,United States,Office Supplies,Paper,Corporate,3,65.41,196.23,145.06,51.17,0.2608
2023-11-01,Latin America,Argentina,Clothing,Pants,Corporate,2,109.32,218.64,164.38,54.26,0.2482
2022-03-12,Europe,Italy,Clothing,Shoes,Corporate,5,222.05,1110.25,838.27,271.98,0.245
2024-12-27,Asia Pacific,South Korea,Office Supplies,Pens,Consumer,1,198.75,198.75,152.15,46.6,0.2345
2022-05-02,Latin America,Chile,Electronics,Audio,Home Office,5,134.0,670.0,391.72,278.28,0.4153
2024-04-04,Asia Pacific,Australia,Furniture,Chairs,Consumer,3,183.3,549.9,328.9,221.0,0.4019
2022-04-03,Europe,United Kingdom,Furniture,Desks,Corporate,5,213.03,1065.15,663.47,401.68,0.3771
2023-11-09,Latin America,Colombia,Furniture,Storage,Home Office,3,109.87,329.61,250.72,78.89,0.2393
2023-01-21,North America,Canada,Office Supplies,Binders,Consumer,1,92.72,92.72,63.32,29.4,0.3171
2024-06-06,North America,Canada,Furniture,Chairs,Home Office,5,62.67,313.35,130.92,182.43,0.5822
2023-07-13,North America,Mexico,Electronics,Audio,Consumer,3,375.13,1125.39,581.52,543.87,0.4833
2024-01-04,North America,Mexico,Office Supplies,Paper,Home Office,1,354.98,354.98,237.77,117.21,0.3302
2024-09-08,Asia Pacific,Japan,Clothing,Pants,Corporate,3,45.36,136.08,64.37,71.71,0.527
2024-04-23,Asia Pacific,India,Furniture,Storage,Home Office,3,347.77,1043.31,709.18,334.13,0.3203
2023-01-01,Asia Pacific,Australia,Furniture,Desks,Consumer,3,71.98,215.94,88.64,127.3,0.5895
2022-06-21,Latin America,Chile,Office Supplies,Pens,Corporate,2,465.26,930.52,632.49,298.03,0.3203
2024-03-30,Asia Pacific,Japan,Clothing,Shoes,Home Office,2,19.39,38.78,17.03,21.75,0.5609
2022-07-29,Europe,Germany,Office Supplies,Labels,Corporate,1,468.52,468.52,353.02,115.5,0.2465
2022-03-22,Latin America,Brazil,Furniture,Chairs,Home Office,4,297.59,1190.36,483.43,706.93,0.5939
2024-06-10,Europe,France,Electronics,Audio,Home Office,1,46.65,46.65,25.03,21.62,0.4635
2023-03-13,Europe,United Kingdom,Clothing,Shirts,Consumer,3,448.7,1346.1,667.26,678.84,0.5043
2024-08-28,North America,Mexico,Clothing,Shirts,Corporate,2,239.18,478.36,282.92,195.44,0.4086
2023-12-09,Latin America,Argentina,Office Supplies,Pens,Corporate,1,251.25,251.25,104.07,147.18,0.5858
2022-08-24,Asia Pacific,Japan,Furniture,Tables,Consumer,1,107.85,107.85,80.62,27.23,0.2525
2023-11-21,Latin America,Colombia,Office Supplies,Labels,Corporate,1,103.51,103.51,78.93,24.58,0.2375
2022-05-24,North America,Canada,Electronics,Accessories,Home Office,2,308.99,617.98,491.15,126.83,0.2052
2023-09-09,Europe,Germany,Clothing,Shoes,Consumer,1,190.3,190.3,143.36,46.94,0.2467
2022-02-06,North America,United States,Office Supplies,Paper,Consumer,1,184.33,184.33,101.82,82.51,0.4476
2023-12-03,Europe,Spain,Clothing,Shoes,Consumer,2,206.46,412.92,234.33,178.59,0.4325
2023-02-05,Asia Pacific,China,Office Supplies,Binders,Consumer,2,262.37,524.74,344.0,180.74,0.3444
2023-03-12,Europe,France,Furniture,Storage,Home Office,3,365.34,1096.02,799.6,296.42,0.2705
2024-07-04,Europe,France,Clothing,Outerwear,Corporate,4,164.49,657.96,326.32,331.64,0.504
2023-03-30,Asia Pacific,Japan,Electronics,Accessories,Consumer,4,154.16,616.64,482.11,134.53,0.2182
2023-08-14,North America,United States,Furniture,Chairs,Corporate,3,30.05,90.15,47.17,42.98,0.4768
2024-07-31,Europe,United Kingdom,Clothing,Outerwear,Consumer,1,205.94,205.94,94.05,111.89,0.5433
2022-02-12,Europe,France,Electronics,Audio,Consumer,1,341.12,341.12,153.55,187.57,0.5499
2024-03-23,Europe,Spain,Office Supplies,Pens,Corporate,2,367.87,735.74,349.48,386.26,0.525
2024-04-11,Asia Pacific,Australia,Office Supplies,Pens,Corporate,4,214.91,859.64,566.63,293.01,0.3409
2024-09-12,Latin America,Colombia,Office Supplies,Labels,Corporate,2,199.34,398.68,241.41,157.27,0.3945
2023-02-03,North America,United States,Furniture,Tables,Consumer,2,249.21,498.42,353.85,144.57,0.2901
2022-10-04,North America,Canada,Electronics,Computers,Home Office,4,336.48,1345.92,798.91,547.01,0.4064
2024-02-28,North America,Canada,Office Supplies,Paper,Home Office,3,68.62,205.86,142.85,63.01,0.3061
2023-12-28,Latin America,Brazil,Clothing,Shirts,Consumer,5,148.75,743.75,579.69,164.06,0.2206
2022-11-04,Latin America,Brazil,Clothing,Pants,Consumer,5,234.63,1173.15,616.32,556.83,0.4746
2024-04-07,North America,Canada,Electronics,Phones,Home Office,4,197.44,789.76,528.32,261.44,0.331
2024-01-25,Europe,Italy,Furniture,Tables,Home Office,3,477.06,1431.18,831.11,600.07,0.4193
2022-04-05,Asia Pacific,China,Clothing,Shirts,Consumer,1,408.84,408.84,307.19,101.65,0.2486
2023-04-01,Asia Pacific,India,Electronics,Phones,Consumer,1,77.29,77.29,37.49,39.8,0.5149
2022-10-12,Europe,Italy,Office Supplies,Binders,Home Office,1,350.17,350.17,159.58,190.59,0.5443
2022-11-12,North America,Canada,Furniture,Tables,Consumer,1,396.81,396.81,197.22,199.59,0.503
2022-11-04,Europe,Germany,Office Supplies,Paper,Consumer,1,479.08,479.08,311.68,167.4,0.3494
2024-10-15,Latin America,Argentina,Clothing,Pants,Corporate,5,495.72,2478.6,1378.12,1100.48,0.444
2024-06-15,Europe,Germany,Clothing,Shirts,Home Office,5,360.0,1800.0,851.29,948.71,0.5271
2024-02-24,Latin America,Chile,Electronics,Audio,Corporate,3,400.16,1200.48,661.13,539.35,0.4493
2024-07-30,Asia Pacific,Japan,Electronics,Accessories,Consumer,1,197.24,197.24,83.99,113.25,0.5742
2023-09-04,North America,Mexico,Clothing,Pants,Consumer,2,423.05,846.1,512.38,333.72,0.3944
2022-05-09,Europe,United Kingdom,Electronics,Audio,Consumer,2,296.66,593.32,474.58,118.74,0.2001
2022-06-22,North America,United States,Clothing,Shoes,Consumer,2,20.36,40.72,21.79,18.93,0.4649
2022-01-03,Latin America,Chile,Office Supplies,Paper,Corporate,3,127.13,381.39,285.79,95.6,0.2507
2024-06-22,North America,Mexico,Furniture,Chairs,Consumer,5,147.68,738.4,576.42,161.98,0.2194
2023-06-25,North America,Canada,Electronics,Accessories,Home Office,2,489.69,979.38,768.45,210.93,0.2154
2023-01-02,Asia Pacific,China,Office Supplies,Paper,Home Office,4,124.0,496.0,246.12,249.88,0.5038
2022-08-01,Europe,Spain,Electronics,Audio,Corporate,3,47.46,142.38,70.79,71.59,0.5028
2024-04-21,Europe,Germany,Clothing,Outerwear,Home Office,3,69.87,209.61,111.2,98.41,0.4695
2024-01-08,Europe,Italy,Office Supplies,Paper,Corporate,2,164.26,328.52,199.35,129.17,0.3932
2022-08-31,Latin America,Chile,Office Supplies,Labels,Corporate,5,144.6,723.0,427.69,295.31,0.4085
2023-01-25,Europe,Italy,Electronics,Phones,Consumer,2,417.7,835.4,550.99,284.41,0.3404
2023-11-25,Asia Pacific,China,Electronics,Audio,Home Office,1,458.69,458.69,335.14,123.55,0.2694
2022-04-19,North America,Canada,Clothing,Shirts,Consumer,2,385.29,770.58,422.49,348.09,0.4517
2023-11-23,Latin America,Argentina,Electronics,Phones,Corporate,1,273.55,273.55,202.33,71.22,0.2604
2023-05-12,Asia Pacific,India,Furniture,Chairs,Corporate,4,410.31,1641.24,915.95,725.29,0.4419
2022-10-20,Latin America,Brazil,Clothing,Pants,Corporate,5,449.1,2245.5,1396.48,849.02,0.3781
2023-07-17,Latin America,Colombia,Electronics,Phones,Home Office,2,423.44,846.88,518.9,327.98,0.3873
2023-09-22,Latin America,Colombia,Electronics,Audio,Consumer,1,327.72,327.72,231.09,96.63,0.2949
2023-06-08,Latin America,Argentina,Electronics,Phones,Consumer,5,90.66,453.3,198.43,254.87,0.5623
2022-08-21,North America,Mexico,Office Supplies,Pens,Corporate,1,417.19,417.19,217.09,200.1,0.4796
2023-04-25,North America,Canada,Office Supplies,Binders,Corporate,5,237.58,1187.9,772.98,414.92,0.3493
2023-08-31,Europe,France,Clothing,Pants,Corporate,5,466.7,2333.5,1634.05,699.45,0.2997
2022-02-13,North America,Mexico,Clothing,Shoes,Home Office,5,120.78,603.9,308.41,295.49,0.4893
2022-01-15,North America,Canada,Electronics,Audio,Consumer,1,107.07,107.07,44.7,62.37,0.5825
2022-02-23,Latin America,Colombia,Clothing,Shirts,Corporate,1,199.68,199.68,154.14,45.54,0.2281
2024-03-05,Latin America,Chile,Clothing,Outerwear,Home Office,5,340.46,1702.3,773.17,929.13,0.5458
2022-03-05,Latin America,Argentina,Office Supplies,Paper,Home Office,1,271.93,271.93,171.22,100.71,0.3704
2022-10-14,Europe,France,Office Supplies,Binders,Consumer,3,191.24,573.72,262.12,311.6,0.5431
2023-09-26,Latin America,Colombia,Furniture,Chairs,Consumer,5,210.86,1054.3,504.39,549.91,0.5216
2024-04-06,Europe,United Kingdom,Electronics,Accessories,Consumer,3,296.26,888.78,683.09,205.69,0.2314
2022-08-13,Latin America,Argentina,Furniture,Chairs,Home Office,1,40.64,40.64,17.16,23.48,0.5778
2024-03-10,Latin America,Colombia,Furniture,Desks,Consumer,1,351.8,351.8,252.42,99.38,0.2825
2023-03-18,Asia Pacific,South Korea,Office Supplies,Paper,Corporate,4,29.3,117.2,87.4,29.8,0.2543
2024-01-20,Latin America,Brazil,Furniture,Desks,Corporate,4,481.09,1924.36,1065.4,858.96,0.4464
2023-07-24,North America,Mexico,Clothing,Outerwear,Corporate,4,215.6,862.4,377.78,484.62,0.5619
2024-07-27,North America,United States,Electronics,Computers,Consumer,4,18.8,75.2,45.79,29.41,0.3911
2022-02-06,Asia Pacific,South Korea,Furniture,Storage,Home Office,4,250.36,1001.44,636.79,364.65,0.3641
2023-01-16,Latin America,Argentina,Office Supplies,Binders,Consumer,3,235.61,706.83,304.84,401.99,0.5687
2022-02-27,Europe,Germany,Office Supplies,Binders,Home Office,1,421.83,421.83,239.23,182.6,0.4329
2024-10-29,Latin America,Argentina,Electronics,Audio,Consumer,3,477.33,1431.99,665.05,766.94,0.5356
2024-10-12,Asia Pacific,Japan,Furniture,Chairs,Home Office,1,41.63,41.63,20.66,20.97,0.5037
2023-03-21,North America,Mexico,Electronics,Audio,Consumer,1,131.17,131.17,101.38,29.79,0.2271
2024-05-10,Asia Pacific,South Korea,Office Supplies,Paper,Consumer,3,30.77,92.31,49.45,42.86,0.4643
2023-11-13,North America,United States,Office Supplies,Labels,Home Office,4,28.27,113.08,78.67,34.41,0.3043
2022-04-06,Asia Pacific,South Korea,Electronics,Computers,Home Office,4,370.37,1481.48,926.59,554.89,0.3746
2023-07-10,Latin America,Argentina,Clothing,Shirts,Home Office,5,456.09,2280.45,1383.17,897.28,0.3935
2023-01-31,Latin America,Chile,Furniture,Desks,Consumer,4,297.51,1190.04,927.66,262.38,0.2205
2022-06-12,Latin America,Argentina,Clothing,Shoes,Home Office,4,443.88,1775.52,1033.65,741.87,0.4178
2024-07-26,Asia Pacific,Japan,Clothing,Outerwear,Home Office,2,347.58,695.16,451.24,243.92,0.3509
2024-01-03,Asia Pacific,South Korea,Clothing,Shirts,Home Office,3,57.18,171.54,78.1,93.44,0.5447
2023-11-03,Europe,Spain,Clothing,Shirts,Corporate,1,398.37,398.37,287.57,110.8,0.2781
2024-08-25,Asia Pacific,Australia,Electronics,Audio,Corporate,2,140.1,280.2,206.52,73.68,0.263
2024-12-30,North America,Mexico,Clothing,Shoes,Home Office,5,360.66,1803.3,1344.5,458.8,0.2544
2022-07-27,Europe,Italy,Electronics,Computers,Home Office,4,40.5,162.0,124.48,37.52,0.2316
2022-06-15,Asia Pacific,Japan,Electronics,Phones,Consumer,3,419.79,1259.37,914.58,344.79,0.2738
2023-09-27,Europe,Italy,Furniture,Chairs,Corporate,1,153.55,153.55,72.29,81.26,0.5292
2024-08-30,Latin America,Argentina,Office Supplies,Labels,Consumer,2,211.17,422.34,196.4,225.94,0.535
2023-04-11,Europe,United Kingdom,Electronics,Computers,Corporate,3,390.52,1171.56,613.84,557.72,0.476
2024-10-21,Asia Pacific,Japan,Furniture,Chairs,Home Office,1,433.99,433.99,276.69,157.3,0.3625
2023-08-30,Latin America,Colombia,Electronics,Accessories,Corporate,2,38.05,76.1,57.92,18.18,0.2389
2022-01-07,North America,Mexico,Office Supplies,Labels,Corporate,4,43.39,173.56,70.76,102.8,0.5923
2024-02-02,North America,United States,Electronics,Computers,Home Office,3,207.94,623.82,491.46,132.36,0.2122
2023-10-15,Latin America,Colombia,Furniture,Chairs,Consumer,5,26.5,132.5,80.91,51.59,0.3894
2023-12-11,Latin America,Chile,Office Supplies,Paper,Consumer,1,384.93,384.93,199.83,185.1,0.4809
2022-05-31,Asia Pacific,India,Clothing,Pants,Consumer,3,366.26,1098.78,833.31,265.47,0.2416
2024-10-14,Asia Pacific,India,Furniture,Tables,Consumer,2,65.67,131.34,69.31,62.03,0.4723
2023-01-02,Europe,Italy,Electronics,Audio,Consumer,4,24.33,97.32,67.9,29.42,0.3023
2024-09-06,Latin America,Brazil,Clothing,Pants,Consumer,2,84.8,169.6,117.49,52.11,0.3073
2024-11-29,Europe,Germany,Furniture,Desks,Corporate,3,216.02,648.06,382.58,265.48,0.4097
